id|tweet_text|text|emojis|sentiment_label|emoji_labelsarcasm_label
1189876877713760256|@Dahnilanzar @Kemhan_RI @prabowo CHANGAN keras2 bang @Dahnilanzar ntar kolam butek BERGEMURUH lg!!hal itu dapat MENYENGSENGSARAKAN mereka!😊🙏🙏🙏|tangan keras bang kolam butek gemuruh sengsara|😊,🙏,🙏,🙏|0|1|1
1192392255438348288|@Dennysiregar7 @tempodotco @aniesbaswedan @jokowi Yang waras yang nyadar dan paham siapa yang lebih bobrok nyet ngoahahaha 😜😜😜|waras sadar paham bobrok monyet ngoahahaha|😜,😜,😜|1|2|0
1191486834401955841|@XXXphil_coolin @gilwiguna @nicoshn @jokowi 😁😁😁😁 itu nyat bang bukti ada,,tp mau di lenyapin kmren di bakar...😂😂😂|bang bukti hilang kemarin bakar|😁,😁,😁,😁,😂,😂,😂|0|1|1
1189899229403262978|"@zarazettirazr @prabowo Ya kalau sy pribadi tetap di ambil gajinya,tar mau dikasih kemana ya terserah

Kalau ga di ambil yg ada d ambil curut"" mata duitan😁😆"|pribadi ambil gaji tar kasih serah ambil ambil tikus mata duit|😁,😆|1|1|0
1192023225171005440|@tempodotco Hmmm. Makin paham kenapa Jokowi pecat jd Menteri. Tapi kepilih jd Gurbernur krn masalah iman yg sama. Well, semangat ya Jakarta! You get what you choose. Ato cb aja bikin petisi kali aja Gurbernur sebelumnya dibalikin ya kaaannnn🤣🤣🤣|gumam paham jokowi pecat menteri pilih gubernur iman semangat jakarta ambil pilih coba bikin petisi kali gubernur|🤣,🤣,🤣|1|1|0
1192291873005506560|@ronavioleta @jokowi 😂😂😂cangkul aj smpai ngimpor ratusan ribu,hebat..,ntar patok buat batas tanah jg impor,kan negara kita kaya raya👎👎👎|cangkul impor ratus ribu hebat patok batas tanah impor negara kaya raya|😂,😂,😂,👎,👎,👎|0|1|1
1191182766156611584|"Selama kata kata KADRUN dan BACHIN masih bebas seliweran di medsos. Tak ada gunanya Pak prabowo merapat ke istana,
dengan dalih mempersatukan rakyat 😅. 
Buktinya ampe skr netizen masih gontok2an 😆.

#ILoveMonday"|kadrun bachin bebas seliwer medsos prabowo rapat istana dalih rakyat bukti ampe netizen gontok|😅,😆|1|1|0
1189841918701666305|"Sabar bang @Dahnilanzar. 
Kan abang Jubir ketum Gerindra, bukan jubir menhan. 😊😊
_____
https://t.co/UQnvoH4Z1L"|sabar bang abang juru bicara tum gerindra juru bicara menteri tahan|😊,😊|0|1|1
1192827700232228871|"@permanavanjaloe @Indoel3 @diahkum72862696 @jokowi lolos? 
apa iya sbegitu susah bedain Rencana (Ra) vs Realisasi (Ri) ??? 🤔
klo lolos item tsb sdh Teralisasi. itu lem aibon siapa vendor pemenangnya yah?🤔"|lolos iya susah beda rencana ra lawan realisasi lolos item teral lem aibon vendor menang|🤔,🤔|0|2|0
1192002829256286209|"@SitungkirSuesty @fahiraidris @DKIJakarta @aniesbaswedan @BangJapar_FI @MIrvanDarwin1 @BStolenberg @AntiMiras_ID @sandiuno @asboediono_ @AnakBet4wi @PKSejahtera @pemkotbekasi 😁
Nah balik lg ke awal.
https://t.co/d4mJ9j0VkS
Disitu ibu salah tuduh, saya acungin jempol jika berani minta maaf atas kesalahan thdp Ibu FI yg menurut ibu kader PKS🙏
Kangen dg budaya ""minta maaf"" yg lama tdk dicontohkan pemerintah rezim pak @jokowi
🙏🙏🙏"|situ salah tuduh acung jempol berani maaf salah hadap fi kader kangen budaya maaf contoh perintah rezim|😁,🙏,🙏,🙏,🙏|0|1|1
1192395779073179649|"Anggaran dibuat sesukanya oleh @aniesbaswedan @DKIJakarta !Inikah pemimpin pilihan KADRUN2 yg penting SE AGAMA, IBUKOTA HANCUR &amp; ANGGARAN DIBUAT SESUKANYA ngga apa2!🤣🤣🤣🤪
@jokowi @Kemendagri_RI @KemenkeuRI @Gerindra @PKSejahtera @NasDem @hnurwahid @AmienRais_ @MardaniAliSera https://t.co/xggZAUSFgu"|anggar suka pimpin pilih kadrun agama ibukota hancur anggar suka|🤣,🤣,🤣,🤪|0|1|1
1191358536657203200|@Jason_bourne81 @jokowi 🤣 tau klo 2024 ga bisa berdampingan lagi 😝|tau damping|🤣,😝|1|1|0
1192800724394004482|"@Dennysiregar7 @aniesbaswedan Dulu.. banyak yg ga suka anies trus pilih nasdem..
Eh @nasdem mesra gandeng anies..👺

Dulu.. banyak yg ga suka prabowo trus pilih @jokowi dan @pdip..
Eh jokowi mesra gandeng prabowo🦍

Dulu.. saya memilih @psi_id
Saya senang jadi bagian yg hanya 2% 
Krn mrk tdk akrobatik"|suka anis pilih nasdem eh mesra gandeng anis suka prabowo pilih eh jokowi mesra gandeng prabowo pilih senang akrobatik|👺,🦍|1|2|0
1192246557720170499|@Dahnilanzar @prabowo Sehat terus pa prabowo Aamiin 3000x ❤👆|sehat pa prabowo amin|❤,👆|1|2|0
1191979661208772608|Akhirnya Cibubur punya alternatif public transport yang dapat diandalkan 😂😂😂 https://t.co/ajZP3IAa5b|cibubur alternatif publik transportasi andal|😂,😂,😂|0|1|1
1192852542566199297|@iman_manul @ngabdul Ya pengen tau aja kalian masih konsisten gak. Kek lupa aja kalo dulu Anies semasa masih gabung Jokowi itu dituduh Syiah segala macem, skrg pura² lupa begitu dia udah jd oposisi 🙃 Segala kebijakannya meski ngaco tetep aja dibela. Trotoar jadi tempat PKL. JPO jadi spot selfie 🙃|ken tau konsisten kek lupa anis gabung jokowi tuduh syiah pura lupa oposisi bijak arang bela trotoar lokasi swafoto|🙃,🙃|1|2|0
1193015976985411584|Pindah IBU KOTA ❤️🇮🇩 Posted withrepost • @jokowi Ibu kota seperti apa yang kalian inginkan? https://t.co/t3E5uB5sbE|pindah kota publikasi repost kota|❤,🇮,🇩|1|2|0
1192765413995634688|"@nayhadde @fitriahhalimah @jokowi @aniesbaswedan wkt jd walikota: banjir &amp; macet di Jkt tdk sulit diatasi
wkt jd gubernur: banjir &amp; macet di lebih mudah diatasi kalau saya jd presiden
wkt jd presiden: mari pindah ibukota, krn Jkt banjir &amp; macet

pendukung: yg gak suka pindah ke Kuba aja
😆😆😆"|walikota banjir macet jakarta sulit gubernur banjir macet mudah presiden presiden pindah ibukota jakarta banjir macet dukung suka pindah kuba|😆,😆,😆|0|1|1
1192119656397492224|"@Dahnilanzar @prabowo Kunjungan ""Presiden"" yg tertunda 🙂 selamat bekerja Pak 🙂👍"|kunjung presiden tunda selamat kerja|🙂,🙂,👍|0|1|1
1191275730933440512|"Pas pilpres bela2in dia, ampe jelek2in prabowo sandi. Sekarang dia nangis karena bpjs 🤣🤣
Bpjs naik,Cebong menjerit https://t.co/Cbo6Nehs6l"|pas pilih presiden bela ampe jelek prabowo sandi nang bpjs bpjs cebong jerit|🤣,🤣|0|1|1
1192974150341545984|@Jubilate_7 @andrewenas @PSI_Jakarta @willsarana @psi_id @dprddkijakarta @kemendagri @DPR_RI @DPDRI @jokowi Oo cari Oknum 😁😁🙏🙏😁😁 https://t.co/OuN1TlJ4E4|cari oknum|😁,😁,🙏,🙏,😁,😁|0|1|1
1192638063580766209|"@DiantyYasmin @SantiLim14 Jokowi Sentil Surya Paloh, Politikus PSI: Ini Sindiran Keras
Siap2 deh Nasdem nyungsep.
👍👍👍
Gak bersyukur bgt udh dikasih 3 menteri.
Mau minta lebih  ? 
Tar kalo  S Paloh jd presiden.
Itu jg kalo jadi.😁"|jokowi sentil surya paloh politikus psi sindir keras deh nasdem jatuh syukur udah kasih menteri tar paloh presiden|👍,👍,👍,😁|0|1|1
1192612585394171905|@jokowi Mantab pak. Ibukota yg jelas megah, pusat pemerintahan yg kokoh tanpa banjir. Yg jg jelas memperlihatkan keberagaman nusantara kita. Yg pastinya ada 1 gedung icon/masterpiece yg mencolok sebagai ciri khas ibukota Indonesia 💪🏻💪🏻💪🏻|mantap ibukota megah pusat perintah kokoh banjir lihat agam nusantara gedung ikon karya colok ciri khas ibukota indonesia|💪,🏻,💪,🏻,💪,🏻|1|2|0
1192113039127957504|@Marshmellouww @toranaga3000 @jokowi @basuki_btp Cerdasss..Pak @basuki_btp ..tolong ditatar tuh jangan bikin malu Pak...@Marshmellouww bikin malu bekas gubernur gw aja... hahahaha 🤣🤣🤣 https://t.co/a6sKSCFZ9x|cerdas tatar bikin malu bikin malu bekas gubernur hahahaha|🤣,🤣,🤣|0|1|1
1189837976651436032|"@zarazettirazr @prabowo Bnyak yg slah mengartikan😂
Prabowo bkn tdk ngambil gajinya,dia ngmbil tpi untuk keperluan rakyat😂"|slah arti prabowo ambil gaji ambil rakyat|😂,😂|1|1|0
1191590862523756544|@hemaviton99 @buzerman18 @jokowi Sang penguasa dari negri MA beri titah walaupun salah tetap rakyat nya menderita tapi titah itu harus dijalankan ...ooh sang maha benar MA ..😡😡😡😡👊👊👊|sang kuasa negeri ma titah salah rakyat derita titah jalan sang mahha ma|😡,😡,😡,😡,👊,👊,👊|1|2|0
1191398327570452480|"@PensiunanRambo @fahiraidris Wuih dah banyak kok kasus Penghinaan Presiden tertangkap...Tapi yang menghina Pak @aniesbaswedan disosmed belum ada satupun di Pidanakan..wkwkkw🤣🤣🤣

https://t.co/4xGICNdrCO"|wih hina presiden tangkap hina sosial media pidana wkwkw|🤣,🤣,🤣|0|1|1
1190091899735924736|@4KosongEmpat Enzo hanya lah bias kala prabowo jadi menhan ..👀😢|enzo bias prabowo menteri tahan|👀,😢|1|0|1
1189854147979300864|"@FerdinandHaean2 Geli lihat kader demokrat ini. Tiap hari. 
Anis, prabowo, khilafah jd andalan dia. Giliran junjungan di sentil sewot kayak mabuk kejubung 🤣😂😂"|geli lihat kader demokrat anis prabowo khilafah andal gilir junjung sentil sewot kayak mabuk kejubung|🤣,😂,😂|0|1|1
1191621485888061440|"Coba minta tolong sama pemerintah Indonesia kak
Yang presidennya bapak @jokowi 
Indonesia ini masuk anggota dewan HAM PBB lho kak 😊

Anjir ini sampah beut sih 😅 https://t.co/hhZn2BzBWr"|coba perintah indonesia kak presiden indonesia masuk anggota dewan ham kak sial sampah|😊,😅|0|1|1
1191345310884233216|"Pertumbuhan kurang 5%

Makin menurun..

Dan ini harus di katakan hebat

Perkapita sama dg timor leste

Harus di katakan hebat...

Neraca dagang defisit ( rugi )

Harus dikatakan hebat..
Haiya jokowi hebat 😂😂😂 

Presiden goblok 👎👎👎"|tumbuh turun hebat kapita timor leste hebat neraca dagang defisit rugi hebat haiya jokowi hebat presiden goblok|😂,😂,😂,👎,👎,👎|0|1|1
1190228560817999872|@imanlagi Nah dr PSI aja jadiin wakil Anies, sebagai pembuktian apakah balakan seagresif ini, ya mirip2 kya trik jokowi sih ngajak pak prabowo jadi mentri 🤣🤣🤣🤣|psi wakil anis bukti bala agresif trik jokowi ajak prabowo|🤣,🤣,🤣,🤣|1|1|0
1191624972218687488|@LuwitaEmilly878 Sini vel saya anter,,, pake kranda mayat mao... VIP class loh... Gratis gaozah mbayari, nanti tak bonusin di ngaji'in suroh yasinan sklian kuy... Awas klo nolak,,, tek bilangin pak Prabowo, biar seklian d Bazzoka... 🤔🤔😂😂|mengartar pakai keranda mayat kelas loh gratis bayar bonus aji surat yasin yuk awas tolak bilang prabowo biar bazoka|🤔,🤔,😂,😂|1|1|0
1190182276887236608|@KompasTV Lucu juga ya pk @prabowo bisa bercanda 😂😍|lucu canda|😂,😍|0|1|1
1191590884225081345|"@mistercebong Xixixixixiiiiii...., Cucu Rasulullah koqh melarat di Negeri org lalu ngemis minta Jokowi bawa pulang, pretttt...
Pergi tak prnh dianter, pulang tak akan dijemputttt...!!!🤗🤗🤗"|xixixixixi cucu rasulullah melarat negeri orang emis jokowi bawa pulang bohong pergi mengartar pulang jemput|🤗,🤗,🤗|0|1|1
1190959403358310400|@IbnuSholh @jokowi @aniesbaswedan Sdh Sdh jgn terus meratapin nasibmu...skrng wktnya kamu cari rezeki utk keluargamu...wokeh ? Krn om @prabowo juga sdh MENYATU dg pakde @jokowi khan? Jgn ikuttin baper terus? Ntar  kena hypertensi loh mas? 😂😁😁😁😁|ratap nasib cari rezeki keluarga om pakde mudah singgung kena hipertensi loh mas|😂,😁,😁,😁,😁|0|1|1
1191519965259563008|@Iben_Sihotang @J_Aryoko @jokowi 😂😂😂saya kirimkan juga arti Otonom buat bernegara https://t.co/A82R5fVjCN|kirim arti otonom negara|😂,😂,😂|1|1|0
1193027391565680642|Pengen banget ngomong kasar Ya Allah astaghfirullah 😭😭 https://t.co/4gJGuz6sJc|ken banget bicara kasar alah astagfirllah|😭,😭|0|0|0
1191898420753006593|"@jokowi @AsikinHidup Semangat terus pak JOKOWI 💪💪
You can do it 💪😍😘💕"|semangat jokowi do|💪,💪,💪,😍,😘,💕|0|1|1
1192339289880743937|"PRABOWO SAAT INI SDH BAGIAN DARI PEMERINTAH. Lalu kalian minta dlm 100 hr Prabowo hrs memulangkan org yg tdk mengakui Pemerintah?

Ada lagi,  krena kecewa soal kabinet, malah meminta Pemerintah pulangkan HRS.

Piye toh? Ngalindur opo efek Aibon iki? 🤔🤔

#ShutdownAnggaranSiluman https://t.co/QkpP0auU7V"|prabowo perintah prabowo pulang orang perintah kecewa kabinet perintah pulang lindur efek aibon|🤔,🤔|0|2|0
1192636959996301312|"Jokowi keren 👏👏
#jokowikeren
#membangunindonesia https://t.co/roQj0mA5Oo"|jokowi keren|👏,👏|1|2|0
1191987302098071552|"Jend. Fachrul Razi gak baca shalawat dan salah baca doa, malaikat pencatat amal buruk mendadak tangannya cantengan gak bisa nulis 😬😬..

Komisaris PT. Toba Sejahtera mah bebas mau jadi apa aja bisa 🥳🥳 https://t.co/RdxeImPzHz"|jendral fachrul razi baca shalawat salah baca doa malaikat catat amal buruk dadak tangan canteng tulis komisaris persero batas toba sejahtera bebas|😬,😬,🥳,🥳|1|2|0
1189854918007373829|@Dahnilanzar @Kemhan_RI @prabowo Sip bang.. Mkasih infonya.. Kalau bs di akunnya pak @prabowo jg menulis hal.yg sama dgn twit abang 🙏👍👍|sip bang makasih info akun tulis tweet abang|🙏,👍,👍|0|2|0
1189849538770567168|@EatSoto @Dahnilanzar @msaid_didu @Kemhan_RI @prabowo Klo pertahanan infonya diumbar sama aja buka rahasia negara Donk🤣 yg penting outputnya pertahanan oke, tentaranya solid🤗🤗🤗|tahan info umbar buka rahasia negara hasil tahan tentara solid|🤣,🤗,🤗,🤗|1|1|0
1192933378414133248|@ustadtengkuzul Pak Prabowo udh jadi menteri Pak Jokowi, masih aja ribut masalah pemilu 😂😂😂|prabowo udah menteri jokowi ribut milu|😂,😂,😂|0|1|1
1191168862860931072|@kurawa @basuki_btp @jokowi 😊😀😊 biar kasus korupsi terkait ahok nggak diproses lebih lanjut kah ?|biar korupsi kait ahok proses|😊,😀,😊|1|1|0
1190945136668225536|"@andre_rosiade Jadi apa pungsi nya Prabowo bersama penguasa...
 Anda cari panggung ya...
 Jika mau berkontri busi untuk rakyat. Gunakan  jabatan Lo. Bisikin ke Prabowo . Untuk bersuara ke pak Jokowi...
 Jngan hanya twit. 
 Kampanye SDH selesai🤣🤣🤣"|pungsi prabowo kuasa cari panggung kontribusi busi rakyat jabat bisik prabowo suara jokowi tweet kampanye selesai|🤣,🤣,🤣|1|1|0
1192116411314819077|"@MilanF0rever @toranaga3000 @jokowi @basuki_btp Tinggal disearching berapa banyak anggota BPK yg ditangkap KPK? Siapa anggota KPK yg memfitnah Ahok?
Kalo gak punya kuota sini dikirimin pulsa 😂

Makanya dibilangin klo kadrun rajin membaca, trs jd pinter nanti pd pengsiun, habis populasi kadrun didunia ini 😂"|tinggal cari anggota tangkap anggota fitnah ahok kuota kirim pulsa bilang kadrun rajin baca pintar pensiun habis populasi kadrun dunia|😂,😂|0|1|1
1192011807344353282|Di gempur berita bohong yg di ciptakan oleh pemuja si ahok dan jokowi 😂😂😂 https://t.co/j3J9nwsGU8|gempur berita bohong cipta puja ahok jokowi|😂,😂,😂|1|1|0
1191918154013790208|@Johny18619731 @vintage_hasian @jokowi @TitoKarnavian10 betul..sprti didaerahku..kota kecil smpai sma netijen diberi julukan kota parkir..dikit² kena parkir..klo pnghsln dr parkir wuuih emg mantaaap 👍🏽..aplg klo pas ad event..2x hrga parkirnya|daerah kota netizen juluk kota parkir dikit kena parkir hasil parkir wih mantap pas acara harga parkir|👍,🏽|1|2|0
1192659784723382272|"@jokowi 👴: mak kayaknya rumah kita dah jelek ,sempit dan pengap....nanti kita bangun rumah baru aja.
👵: duit dari mana pak,..bukannya buat makan aja susah,sawah dah kegadai utang koperasi tiap bulan nagih ."|mak kayak rumah jelek sempit pengap bangun rumah duit makan susah sawah gada utang koperasi candu|👴,👵|0|2|0
1191886214518865921|@m_fu4d 😂😂😂😂 akibat kecepatan jempol melebihi kecepatan cahaya itu bang...|akibat cepat jempol cepat cahaya bang|😂,😂,😂,😂|0|1|1
1191898368668094464|"#IndonesiaMaju 🇮🇩 Semoga daerah2 lain di Indonesia jg turut maju 🙏🏼

Keren pol 👍🏼 https://t.co/VM3HZrESOQ"|moga daerah indonesia maju keren pol|🇮,🇩,🙏,🏼,👍,🏼|1|2|0
1191976849800339461|"Ketum @GusYaqut  mengapresiasi kabinet pak @jokowi yang memberi perhatian serius terhadap masalah berkembangnya radikalisme sehingga tugas kami @Official_Ansor semakin ringan
#RakornasAnsor1Barisan siap maju satu barisan 🇲🇨👍 https://t.co/lLYFwoUheZ"|tum apresiasi kabinet perhati serius hadap kembang radikalisme tugas ringan maju baris|🇲,🇨,👍|1|2|0
1189880810540695552|@Fahrihamzah @prabowo caper ya boss @Fahrihamzah  ....pernah ngrasain cinta bertepuk sebelah mata gk boss...iyee ituu persis kaya ellu skrang ini 🙁🙁🙁 .kan kasian saye jadinye|cari perhati bos cinta tepuk belah mata bos iya persis kaya elu kasi|🙁,🙁,🙁|0|0|0
1192750248638070784|"Cc @indrabektiasli yg dulu sempet bikin aksi turunin foto SBY &amp; doi, waktu di jaman SBY pernah ada keputusan DPR menghapus pilkada langsung. Yg akhirnya Presiden @SBYudhoyono keluarin Perppu untuk mencabutnya. 

Eh di era Pakde @jokowi idola kalian, malah mau diangkat lagi 😅😁 https://t.co/P3tvHKcWrJ"|bikin aksi turun foto doi jaman putus hapus pilkada langsung presiden undang undang cabut eh era pakde idola angkat|😅,😁|0|1|1
1190533387703877632|"Kalau membaca ini, berarti smartnya Anis sudah kadaluarsa 🤣🤣.  Smart hanya berharap dari ""If....Then...."" (karepmu wes )
https://t.co/ytolzvicT7"|baca arti pintar anis kadaluarsa cerdas harap serah|🤣,🤣|1|1|0
1191647468854767616|@Dwiyana_DKM @jokowi Melihat pejabat ga becus kerja dibantu 73 pengemis anggaran tanpa target &amp; output yg jelas, disitu saya merasa melihat onggokan taig 💩💩|lihat jabat becus kerja bantu emis anggar target situ lihat ongok kotor|💩,💩|0|2|0
1192379916110553094|@wansenk_ajah @jokowi @NasDem 🤣🤣🤣🤣tabokan Pleng...buat SP...mantab.|tabo mantap|🤣,🤣,🤣,🤣|1|1|0
1193022603234926592|@Uki23 @aniesbaswedan Saya ajungi jempol 👍buat@anis Baswedan untuk kategori mengolah kata kata...bukan prestasi karena kerja.....👎👎👎|ajung jempol baswedan kategori olah prestasi kerja|👍,👎,👎,👎|0|2|0
1191732841958133760|"Ah masa???...Oposisi banget nih media 😂😂😂
Janji 7% Jokowi Basi, Ekonomi RI Tak Meroket Malah Keok! https://t.co/o4NYdY67Sr"|ah oposisi banget nih media janji jokowi basi ekonomi roket keok|😂,😂,😂|1|1|0
1190920080961368066|@Cobeh09 The real Presiden bpk Prabowo 😍😍😍|real presiden prabowo|😍,😍,😍|1|1|0
1192328094813577216|@wansenk_ajah @elHurryKoRn @jokowi @NasDem Bang surya 😅🤣🤣 https://t.co/1GC4tnAIOa|bang surya|😅,🤣,🤣|0|1|1
1192784891403886592|@lalaki_langit83 @Kemhan_RI @prabowo Istana lagi pusing tau, ada desa siluman, ekonomi tak meroket. Tega aja bertamu orang lagi pusing gitu, apa nggak nakin terbata-bata englishnya😄😄😄😄|istana pusing tau desa siluman ekonomi roket tega tamu orang pusing bata bata inggris|😄,😄,😄,😄|1|1|0
1192692194416586752|@AdrianShm2019 @jokowi Kadrun radikal modal cuman kopar kapir...ya elu itu...😂😂😂😂|kadrun radikal modal cuman kopar kapir elu|😂,😂,😂,😂|0|1|1
1191354272710979587|Naaahh ... inii masih bisa dikoreksi wan aibon??? @aniesbaswedan ..edhaaaaaan tenan ..!!! @kemendagri @jokowi @KemenkeuRI @SMIndrayanto  perlu mnurunkan akuntan publik  atau gubernurnya harus disekolahkan dulu bikin pembukuan yg benar?? Atau hrs di cyduk krn NIAT busuk?🧐🧐🤔🤔 https://t.co/mTFestlqMW|koreksi wan aibon gila sungguh turun akuntan publik gubernur sekolah bikin buku tangkap niat busuk|🧐,🧐,🤔,🤔|0|2|0
1192340541729431553|"@Nurulfa55153489 @nnyzhuxin @prabowo Tp kalo kang emil jd wakilnya anis jg saya ra sudi milihnya😂😂
Mending milih amrozi jd persiden🤭🤭"|kang emil wakil anis ra sudi pilih mending pilih amrozi presiden|😂,😂,🤭,🤭|1|1|0
1192381781447626752|Itu loh pak @jokowi saya itu mengidam-idamkan Ibu kota dimana para pekerjanya murni orang Indonesia asli atau WNI yg asli ☕😁 @__Darkah @rockygerung @ILCtv1 @Fahrihamzah @fadlizon https://t.co/RIlB20b29V|loh idam idam kota kerja murni orang indonesia asli asli|☕,😁|0|1|1
1192073072141930497|@ronavioleta @jokowi Uangnya adaaaa...😂😂|uang|😂,😂|1|1|0
1191661571761745922|@fadlizon Pak @jokowi saya mohon dgn sangat nih agar pak Fadli Zon diberi tugas sbg DUBES, tapi kalau bisa dikirim ke Zimbabwe 🇿🇼 saja.|mohon nih fadli tugas dubes kirim zimbabwe|🇿,🇼|1|2|0
